runtime,in01,in02,in03,in04,in05,in06,in07,in08,in09,in10,in11,in12,in13,in14,in15,in16,in17,in18,in19,in20,in21
51,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
54,Singlepoint,XYZ,1,7,4.14,0,0,0,4.14,0,0,0,11.71,GGA,16,16,4,0,0,0,FALSE
174,MD,XYZ,3.621942,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,16,16,16,0,0,0,TRUE
4,Singlepoint,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
11,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
45,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
103,Singlepoint,XYZ,1,1,2.7942,2.7942,0,2.7942,0,2.7942,0,2.7942,2.7942,GGA,12,12,12,0,0,0,FALSE
278564,MD,XYZ,7.663231762,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,128,128,128,0,0,0,TRUE
258728,MD,XYZ,52.5,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,96,96,96,0,0,0,TRUE
343,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
84,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
75,Singlepoint,XYZ,1,1,31.3,0,0,0,31.3,0,0,0,2.45951,GGA,1,1,1,0,0,0,FALSE
101,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
11699,MD,XYZ,7.89,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,128,0,0,0,TRUE
348,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
49,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2,Optimization,XYZ,1,1,3.435474344,-1.983472038,0,3.435474344,1.983472038,0,0,0,24.21968749,LDA,8,8,1,0,0,0,FALSE
107,Optimization,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,8,8,1,0,0,0,FALSE
3795,Optimization,XYZ,1,7,17.26,9.963,0,-17.26,9.963,0,0,0,24.22,GGA,3,3,1,0,0,0,TRUE
51,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
93,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
59,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
13764,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,127,127,1,0,0,0,TRUE
3,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
197,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
7794,Singlepoint,XYZ,12,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
33,Optimization,XYZ,1,7,3.551776642,0,0,-1.775888321,3.0759288,0,0,0,15.31190383,GGA,6,6,1,0,0,0,FALSE
10,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
3,Singlepoint,CONT,12.5,5,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,128,128,128,0,0,0,TRUE
12868,Singlepoint,XYZ,12,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,128,64,64,0,0,0,TRUE
187,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1,MD,XYZ,1,1,12.0856,0,0,0,12.0856,0,0,0,34.06,LDA,6,6,1,0,0,0,TRUE
26,Singlepoint,XYZ,1,1,5.864758015,0,0,-2.932379246,5.079029841,0,0,0,41.79820633,GGA,5,5,1,0,0,0,TRUE
93,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
363,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
75,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
138837,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,126,126,11,0,0,0,TRUE
52,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
17455,MD,XYZ,16,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,80,80,16,0,0,0,TRUE
56,Singlepoint,XYZ,1,1,10,0,0,0,10,0,0,0,10,GGA,1,1,1,0,0,0,TRUE
60513,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,172,123,4,0,0,0,TRUE
2411,Optimization,XYZ,1,7,16.1211,9.3075,0,-16.1211,9.3075,0,0,0,23.811,GGA,3,3,1,0,0,0,FALSE
58312,MD,XYZ,12.620475,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,16,0,0,0,TRUE
28537,MD,XYZ,7.5438,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
275,Singlepoint,XYZ,1,1,39.51,0,0,0,39.51,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
122,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
53,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
128,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2,MD,XYZ,50.911234,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,64,80,16,0,0,0,TRUE
140,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
49,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
23,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3226,Optimization,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
31174,MD,XYZ,10,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
395,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
4,Optimization,FDF,0.8,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,20,20,1,0,0,0,FALSE
3718,MD,XYZ,16.01351,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,16,0,0,0,TRUE
1,Optimization,XYZ,1,7,16.1211,9.3075,0,-16.1211,9.3075,0,0,0,23.811,LDA,3,3,1,0,0,0,TRUE
1720,Optimization,FDF,1.025,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,1,1,1,0,0,0,TRUE
107,Singlepoint,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
182,MD,XYZ,6.443218,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,8,8,1,0,0,0,TRUE
589,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
44208,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,258,258,1,0,0,0,TRUE
40031,MD,XYZ,16.52725,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,64,0,0,0,TRUE
470,Singlepoint,XYZ,1,7,17.26,9.963,0,-17.26,9.963,0,0,0,24.22,GGA,3,3,1,0,0,0,FALSE
161,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
13551,Optimization,XYZ,1,1,7.492158973,-4.3256,0,0,8.6512,0,0,0,50,GGA,1,1,1,0,0,0,FALSE
311,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
213,MD,XYZ,6.38473,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,1,0,0,0,TRUE
95158,MD,XYZ,1.7,2,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,150,170,30,0,0,0,TRUE
17,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
183,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1363,Optimization,FDF,1.05,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,1,1,1,0,0,0,TRUE
35527,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,211,211,1,0,0,0,TRUE
3772,Optimization,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
98,Singlepoint,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
66,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
77,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
259,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3,Singlepoint,XYZ,1,7,13.8,7.97,0,-13.8,7.97,0,0,0,24.22,GGA,4,4,1,0,0,0,FALSE
338,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
51782,MD,XYZ,30.25616,6,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
2480,Optimization,XYZ,1,7,18.0665,0,0,0,13.3893,0,0,0,11.6874,GGA,1,1,1,0,0,0,TRUE
85,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
53430,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,122,211,3,0,0,0,TRUE
180,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1,Optimization,FDF,1,7,1.565,2.710659514,0,1.565,2.710659514,0,0,0,30,LDA,10,10,1,0,0,0,FALSE
84,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
89,Optimization,XYZ,1,7,6,0,0,0,6,0,0,0,6,GGA,12,12,12,0,0,0,FALSE
127,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
38,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
5,Singlepoint,XYZ,1,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,1,1,0,0,0,FALSE
60,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
28299,MD,XYZ,8.237245,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
4,Singlepoint,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
47445,MD,XYZ,18,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
28,Singlepoint,XYZ,1,1,2.7942,2.7942,0,2.7942,0,2.7942,0,2.7942,2.7942,LDA,1,1,1,0,0,0,FALSE
50,Optimization,XYZ,1,7,4.14,0,0,0,4.14,0,0,0,11.71,GGA,16,16,1,0,0,0,TRUE
63,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
153,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
307,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
4011,Optimization,FDF,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,3,3,1,0,0,0,TRUE
49,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
996,MD,XYZ,1,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,32,32,1,0,0,0,TRUE
44,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
109517,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,246,246,2,0,0,0,TRUE
388,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
75707,Singlepoint,XYZ,13,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,128,128,128,0,0,0,TRUE
193,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
878,Optimization,FDF,1,3,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,10,10,0,0,0,FALSE
100,Singlepoint,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
54,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
105,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
301,Singlepoint,XYZ,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,1000,GGA,0.5,0.5,0,50,50,1,FALSE
78,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
213,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
44,MD,XYZ,3.545875,2,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,8,8,1,0,0,0,TRUE
2438,MD,XYZ,12.754258,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,16,16,1,0,0,0,TRUE
1767,Optimization,XYZ,1,1,16.12106289,9.3075,0,-16.12106289,9.3075,0,0,0,23.811,GGA,3,3,1,0,0,0,FALSE
1,Optimization,XYZ,1,1,12.0856,0,0,0,12.0856,0,0,0,35,LDA,6,6,1,0,0,0,TRUE
66,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
80,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
5,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
7,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,23,13,1,0,0,0,FALSE
329432,MD,XYZ,7.488329124,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,128,128,128,0,0,0,TRUE
260,MD,XYZ,3.786546,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,1,0,0,0,TRUE
228,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
48,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
55,Optimization,XYZ,1,7,18.0665,0,0,13.3893,0,0,0,0,11.6874,GGA,1,1,1,0,0,0,TRUE
52,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
51,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2977,Optimization,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
673,Singlepoint,XYZ,1.01,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,7,7,1,0,0,0,FALSE
341,Singlepoint,XYZ,1,1,37.05,0,0,0,37.05,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
114,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
361,Singlepoint,XYZ,1.1,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,7,7,1,0,0,0,FALSE
201,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
60,Optimization,XYZ,1,7,3.355313524,0,0,-1.677656762,2.90578675,0,0,0,28.4809721,GGA,4,4,1,0,0,0,FALSE
79,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
55,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
5562,Optimization,FDF,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,4,4,1,0,0,0,TRUE
30,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
210,MD,XYZ,6.857252,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,16,16,1,0,0,0,TRUE
324,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
130,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,1,1,0,0,0,FALSE
152,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
255,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,0,0,0,0,0,0,FALSE
423,Singlepoint,XYZ,1,1,39.5,0,0,0,39.5,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
12,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
51,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
324,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
220,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
56,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
261,MD,XYZ,9.2542724,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,16,16,1,0,0,0,TRUE
118,Singlepoint,XYZ,1,1,24.75707288,0,0,0,24.75707288,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
222,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,6.105598611,LDA,1,1,1,0,0,0,FALSE
69,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
6,Singlepoint,XYZ,1,1,24.75707,0,0,24.75707,0,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
56,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
583297,MD,XYZ,32,6,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,128,128,128,0,0,0,TRUE
815,Optimization,FDF,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,1,1,0,0,0,FALSE
389,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
146757,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,60,50,70,0,0,0,TRUE
6467,MD,XYZ,16.4538,6,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,32,0,0,0,TRUE
3253,Optimization,FDF,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,3,3,1,0,0,0,TRUE
180,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3218,Optimization,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
446,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
49,Singlepoint,XYZ,1,7,4.14,0,0,0,4.14,0,0,0,11.71,GGA,16,16,4,0,0,0,FALSE
48,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
166,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
359,Optimization,XYZ,1.03,7,3.679245234,0,0,-1.839692528,3.188682115,0,-1.144191308,-0.568175433,20.18708325,GGA,6,6,1,0,0,0,FALSE
27213,MD,XYZ,12.65,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
84,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2,MD,FDF,1,1,1.944,-3.367,0,1.944,3.367,0,0,0,100,LDA,10,10,1,0,0,0,FALSE
275,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
5366,MD,XYZ,10,5,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,32,32,32,0,0,0,TRUE
23,MD,XYZ,0.5,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,8,16,1,0,0,0,TRUE
1,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
344,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
863,MD,XYZ,12.754258,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,8,8,1,0,0,0,TRUE
43666,Singlepoint,XYZ,5.25,3,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,89,120,140,0,0,0,TRUE
22030,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,146,146,1,0,0,0,TRUE
21,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
75,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
19,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
79,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
125721,MD,XYZ,50,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,74,74,62,0,0,0,TRUE
40421,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,221,221,1,0,0,0,TRUE
112,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3,Singlepoint,CONT,14.325632,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,128,0,0,0,TRUE
47,Singlepoint,XYZ,1,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,10,10,1,0,0,0,FALSE
18660,Optimization,FDF,1,3,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,10,10,0,0,0,FALSE
209,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
115,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
10063,Singlepoint,XYZ,20,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
25501,MD,XYZ,8.2357242,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
1282,MD,XYZ,10,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,64,64,1,0,0,0,TRUE
92,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
16,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
56,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
9934,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,106,106,1,0,0,0,TRUE
3,Optimization,CONT,52.5,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,80,90,89,0,0,0,TRUE
57,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
16,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
